pool_id,question,pool_type,category,show_tag,options_list,response,points_earned,is_winner,responded_at,username,dna_archetype,favorite_genres,tv_shows_watched,movies_watched,books_read,trivia_points,reviews_written,current_streak,longest_streak,last_login
5cf9c409-7c80-4683-b556-f1ccc5c8238c,Who played the Joker in 'The Dark Knight'?,trivia,Movies,The Dark Knight,"[""Jared Leto"", ""Joaquin Phoenix"", ""Jack Nicholson"", ""Heath Ledger""]",Heath Ledger,10,,2026-04-27 21:15:31.949898+00,,Mood-Hop Explorer,"{Animation,Fantasy,Historical,Lifestyle,Documentaries,Romance,""Science Fiction""}",2,3,2,0,2,,,
5cf9c409-7c80-4683-b556-f1ccc5c8238c,Who played the Joker in 'The Dark Knight'?,trivia,Movies,The Dark Knight,"[""Jared Leto"", ""Joaquin Phoenix"", ""Jack Nicholson"", ""Heath Ledger""]",Heath Ledger,10,,2026-04-27 21:40:47.616953+00,,,,0,0,0,180,0,1,1,2026-04-27
5cf9c409-7c80-4683-b556-f1ccc5c8238c,Who played the Joker in 'The Dark Knight'?,trivia,Movies,The Dark Knight,"[""Jared Leto"", ""Joaquin Phoenix"", ""Jack Nicholson"", ""Heath Ledger""]",Heath Ledger,10,,2026-04-27 21:45:03.251217+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
5cf9c409-7c80-4683-b556-f1ccc5c8238c,Who played the Joker in 'The Dark Knight'?,trivia,Movies,The Dark Knight,"[""Jared Leto"", ""Joaquin Phoenix"", ""Jack Nicholson"", ""Heath Ledger""]",Heath Ledger,10,,2026-04-28 12:55:01.084578+00,,Mood-Swing Sleuth,"{Crime,Drama,Comedy}",0,0,0,120,0,,,
5cf9c409-7c80-4683-b556-f1ccc5c8238c,Who played the Joker in 'The Dark Knight'?,trivia,Movies,The Dark Knight,"[""Jared Leto"", ""Joaquin Phoenix"", ""Jack Nicholson"", ""Heath Ledger""]",Heath Ledger,10,,2026-05-01 17:39:35.608101+00,,Time-Traveling Escapist,"{Fantasy,Historical,Action,Comedy,Drama,Rom-com/chick-lit,""Science Fiction"",Documentaries}",3,0,0,0,3,1,1,2026-05-05
e280f694-1606-426d-a8e5-c6c5d04c0936,Who won the Oscar for Best Picture in 2008?,trivia,Movies,Slumdog Millionaire,"[""Slumdog Millionaire"", ""The Curious Case of Benjamin Button"", ""Milk"", ""Frost/Nixon""]",Slumdog Millionaire,10,,2026-04-27 20:56:41.799179+00,,Mood-Hop Explorer,"{Animation,Fantasy,Historical,Lifestyle,Documentaries,Romance,""Science Fiction""}",2,3,2,0,2,,,
e280f694-1606-426d-a8e5-c6c5d04c0936,Who won the Oscar for Best Picture in 2008?,trivia,Movies,Slumdog Millionaire,"[""Slumdog Millionaire"", ""The Curious Case of Benjamin Button"", ""Milk"", ""Frost/Nixon""]",Slumdog Millionaire,10,,2026-04-27 20:58:05.917717+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
e280f694-1606-426d-a8e5-c6c5d04c0936,Who won the Oscar for Best Picture in 2008?,trivia,Movies,Slumdog Millionaire,"[""Slumdog Millionaire"", ""The Curious Case of Benjamin Button"", ""Milk"", ""Frost/Nixon""]",Slumdog Millionaire,10,,2026-04-27 21:38:47.415528+00,,,,0,0,0,180,0,1,1,2026-04-27
e280f694-1606-426d-a8e5-c6c5d04c0936,Who won the Oscar for Best Picture in 2008?,trivia,Movies,Slumdog Millionaire,"[""Slumdog Millionaire"", ""The Curious Case of Benjamin Button"", ""Milk"", ""Frost/Nixon""]",Slumdog Millionaire,10,,2026-04-27 21:43:23.917463+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
e280f694-1606-426d-a8e5-c6c5d04c0936,Who won the Oscar for Best Picture in 2008?,trivia,Movies,Slumdog Millionaire,"[""Slumdog Millionaire"", ""The Curious Case of Benjamin Button"", ""Milk"", ""Frost/Nixon""]",The Curious Case of Benjamin Button,0,,2026-04-28 12:53:26.595234+00,,Mood-Swing Sleuth,"{Crime,Drama,Comedy}",0,0,0,120,0,,,
e280f694-1606-426d-a8e5-c6c5d04c0936,Who won the Oscar for Best Picture in 2008?,trivia,Movies,Slumdog Millionaire,"[""Slumdog Millionaire"", ""The Curious Case of Benjamin Button"", ""Milk"", ""Frost/Nixon""]",Slumdog Millionaire,10,,2026-04-28 13:21:44.655092+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
e280f694-1606-426d-a8e5-c6c5d04c0936,Who won the Oscar for Best Picture in 2008?,trivia,Movies,Slumdog Millionaire,"[""Slumdog Millionaire"", ""The Curious Case of Benjamin Button"", ""Milk"", ""Frost/Nixon""]",The Curious Case of Benjamin Button,0,,2026-05-01 03:02:20.314646+00,,Energetic World-Hopper,"{Action,Comedy,Documentaries,Nonfiction}",5,11,1,70,0,1,2,2026-04-30
e280f694-1606-426d-a8e5-c6c5d04c0936,Who won the Oscar for Best Picture in 2008?,trivia,Movies,Slumdog Millionaire,"[""Slumdog Millionaire"", ""The Curious Case of Benjamin Button"", ""Milk"", ""Frost/Nixon""]",Slumdog Millionaire,10,,2026-05-04 15:44:46.788842+00,,,,0,0,0,0,0,1,2,2026-05-08
e280f694-1606-426d-a8e5-c6c5d04c0936,Who won the Oscar for Best Picture in 2008?,trivia,Movies,Slumdog Millionaire,"[""Slumdog Millionaire"", ""The Curious Case of Benjamin Button"", ""Milk"", ""Frost/Nixon""]",Slumdog Millionaire,10,,2026-05-06 20:51:00.710651+00,,Chronicle-Driven Connector,"{Action,Comedy,Crime,Drama,Historical,Romance,Rom-com/chick-lit}",51,58,726,740,6,1,7,2026-05-11
76073c89-eb3d-497a-bdd7-d061014a781c,Who wrote the screenplay for 'Good Will Hunting'?,trivia,Movies,Good Will Hunting,"[""Matt Damon and Ben Affleck"", ""Quentin Tarantino"", ""Kevin Smith"", ""Gus Van Sant""]",Matt Damon and Ben Affleck,10,,2026-04-27 20:57:33.312737+00,,Mood-Hop Explorer,"{Animation,Fantasy,Historical,Lifestyle,Documentaries,Romance,""Science Fiction""}",2,3,2,0,2,,,
76073c89-eb3d-497a-bdd7-d061014a781c,Who wrote the screenplay for 'Good Will Hunting'?,trivia,Movies,Good Will Hunting,"[""Matt Damon and Ben Affleck"", ""Quentin Tarantino"", ""Kevin Smith"", ""Gus Van Sant""]",Matt Damon and Ben Affleck,10,,2026-04-27 20:58:32.955111+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
76073c89-eb3d-497a-bdd7-d061014a781c,Who wrote the screenplay for 'Good Will Hunting'?,trivia,Movies,Good Will Hunting,"[""Matt Damon and Ben Affleck"", ""Quentin Tarantino"", ""Kevin Smith"", ""Gus Van Sant""]",Matt Damon and Ben Affleck,10,,2026-04-27 21:39:24.458636+00,,,,0,0,0,180,0,1,1,2026-04-27
76073c89-eb3d-497a-bdd7-d061014a781c,Who wrote the screenplay for 'Good Will Hunting'?,trivia,Movies,Good Will Hunting,"[""Matt Damon and Ben Affleck"", ""Quentin Tarantino"", ""Kevin Smith"", ""Gus Van Sant""]",Matt Damon and Ben Affleck,10,,2026-04-27 21:43:51.137172+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
76073c89-eb3d-497a-bdd7-d061014a781c,Who wrote the screenplay for 'Good Will Hunting'?,trivia,Movies,Good Will Hunting,"[""Matt Damon and Ben Affleck"", ""Quentin Tarantino"", ""Kevin Smith"", ""Gus Van Sant""]",Matt Damon and Ben Affleck,10,,2026-04-28 12:53:50.674286+00,,Mood-Swing Sleuth,"{Crime,Drama,Comedy}",0,0,0,120,0,,,
e206d245-7943-4e3c-af5f-71275aa4b8cc,Finish the lyric from Queen's 'Bohemian Rhapsody': 'Is this the real life? Is this just...',trivia,Music,Queen,"[""fantasy"", ""illusion"", ""a dream"", ""pretend""]",fantasy,10,,2026-04-27 20:54:56.606818+00,,Mood-Hop Explorer,"{Animation,Fantasy,Historical,Lifestyle,Documentaries,Romance,""Science Fiction""}",2,3,2,0,2,,,
e206d245-7943-4e3c-af5f-71275aa4b8cc,Finish the lyric from Queen's 'Bohemian Rhapsody': 'Is this the real life? Is this just...',trivia,Music,Queen,"[""fantasy"", ""illusion"", ""a dream"", ""pretend""]",fantasy,10,,2026-04-27 21:22:10.874812+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
e206d245-7943-4e3c-af5f-71275aa4b8cc,Finish the lyric from Queen's 'Bohemian Rhapsody': 'Is this the real life? Is this just...',trivia,Music,Queen,"[""fantasy"", ""illusion"", ""a dream"", ""pretend""]",fantasy,10,,2026-04-27 21:45:18.544696+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
e206d245-7943-4e3c-af5f-71275aa4b8cc,Finish the lyric from Queen's 'Bohemian Rhapsody': 'Is this the real life? Is this just...',trivia,Music,Queen,"[""fantasy"", ""illusion"", ""a dream"", ""pretend""]",fantasy,10,,2026-04-27 22:43:07.493904+00,,Time-Traveling Escapist,"{Fantasy,Historical,Action,Comedy,Drama,Rom-com/chick-lit,""Science Fiction"",Documentaries}",3,0,0,0,3,1,1,2026-05-05
e206d245-7943-4e3c-af5f-71275aa4b8cc,Finish the lyric from Queen's 'Bohemian Rhapsody': 'Is this the real life? Is this just...',trivia,Music,Queen,"[""fantasy"", ""illusion"", ""a dream"", ""pretend""]",fantasy,10,,2026-04-28 12:57:14.755893+00,,Mood-Swing Sleuth,"{Crime,Drama,Comedy}",0,0,0,120,0,,,
e206d245-7943-4e3c-af5f-71275aa4b8cc,Finish the lyric from Queen's 'Bohemian Rhapsody': 'Is this the real life? Is this just...',trivia,Music,Queen,"[""fantasy"", ""illusion"", ""a dream"", ""pretend""]",fantasy,10,,2026-04-28 13:24:52.661712+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
e206d245-7943-4e3c-af5f-71275aa4b8cc,Finish the lyric from Queen's 'Bohemian Rhapsody': 'Is this the real life? Is this just...',trivia,Music,Queen,"[""fantasy"", ""illusion"", ""a dream"", ""pretend""]",fantasy,10,,2026-05-08 08:41:37.294185+00,,Emotional Sleuth,"{Animation,Comedy,Crime,""Lifestyle (Home Reno, Food, Travel)"",Mystery/Thriller,Rom-com/chick-lit,Documentaries}",0,0,0,10,0,,,
e206d245-7943-4e3c-af5f-71275aa4b8cc,Finish the lyric from Queen's 'Bohemian Rhapsody': 'Is this the real life? Is this just...',trivia,Music,Queen,"[""fantasy"", ""illusion"", ""a dream"", ""pretend""]",fantasy,10,,2026-05-08 18:29:47.615372+00,,,,0,0,0,0,0,1,2,2026-05-08
44e5f43b-9c91-4bd2-84aa-1073e0ff3a46,What year did Adele win her first Grammy?,trivia,Music,Adele,"[""2008"", ""2006"", ""2012"", ""2010""]",2008,10,,2026-04-27 20:55:50.30039+00,,Mood-Hop Explorer,"{Animation,Fantasy,Historical,Lifestyle,Documentaries,Romance,""Science Fiction""}",2,3,2,0,2,,,
44e5f43b-9c91-4bd2-84aa-1073e0ff3a46,What year did Adele win her first Grammy?,trivia,Music,Adele,"[""2008"", ""2006"", ""2012"", ""2010""]",2008,10,,2026-04-27 21:22:16.805733+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
44e5f43b-9c91-4bd2-84aa-1073e0ff3a46,What year did Adele win her first Grammy?,trivia,Music,Adele,"[""2008"", ""2006"", ""2012"", ""2010""]",2010,0,,2026-04-27 21:45:26.84646+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
44e5f43b-9c91-4bd2-84aa-1073e0ff3a46,What year did Adele win her first Grammy?,trivia,Music,Adele,"[""2008"", ""2006"", ""2012"", ""2010""]",2008,10,,2026-04-27 22:42:46.000168+00,,Time-Traveling Escapist,"{Fantasy,Historical,Action,Comedy,Drama,Rom-com/chick-lit,""Science Fiction"",Documentaries}",3,0,0,0,3,1,1,2026-05-05
44e5f43b-9c91-4bd2-84aa-1073e0ff3a46,What year did Adele win her first Grammy?,trivia,Music,Adele,"[""2008"", ""2006"", ""2012"", ""2010""]",2006,0,,2026-05-11 11:43:37.967313+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
2470a842-507f-4790-856d-360fead3b085,What year was the album 'Thriller' by Michael Jackson released?,trivia,Music,Michael Jackson,"[""1980"", ""1982"", ""1984"", ""1986""]",1982,10,,2026-04-27 20:56:12.039923+00,,Mood-Hop Explorer,"{Animation,Fantasy,Historical,Lifestyle,Documentaries,Romance,""Science Fiction""}",2,3,2,0,2,,,
2470a842-507f-4790-856d-360fead3b085,What year was the album 'Thriller' by Michael Jackson released?,trivia,Music,Michael Jackson,"[""1980"", ""1982"", ""1984"", ""1986""]",1982,10,,2026-04-27 21:22:22.888418+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
2470a842-507f-4790-856d-360fead3b085,What year was the album 'Thriller' by Michael Jackson released?,trivia,Music,Michael Jackson,"[""1980"", ""1982"", ""1984"", ""1986""]",1984,0,,2026-04-27 21:45:31.660445+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
2470a842-507f-4790-856d-360fead3b085,What year was the album 'Thriller' by Michael Jackson released?,trivia,Music,Michael Jackson,"[""1980"", ""1982"", ""1984"", ""1986""]",1982,10,,2026-05-11 11:43:53.818341+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
d712e931-9b9b-487b-81dc-41b7c7da5518,Who won the Grammy for Album of the Year in 2006?,trivia,Music,U2,"[""Paul McCartney"", ""Green Day"", ""U2"", ""Mariah Carey""]",Paul McCartney,0,,2026-04-27 20:54:38.755297+00,,Mood-Hop Explorer,"{Animation,Fantasy,Historical,Lifestyle,Documentaries,Romance,""Science Fiction""}",2,3,2,0,2,,,
d712e931-9b9b-487b-81dc-41b7c7da5518,Who won the Grammy for Album of the Year in 2006?,trivia,Music,U2,"[""Paul McCartney"", ""Green Day"", ""U2"", ""Mariah Carey""]",Paul McCartney,0,,2026-04-27 21:02:30.971878+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
d712e931-9b9b-487b-81dc-41b7c7da5518,Who won the Grammy for Album of the Year in 2006?,trivia,Music,U2,"[""Paul McCartney"", ""Green Day"", ""U2"", ""Mariah Carey""]",Green Day,0,,2026-04-27 21:45:12.754989+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
d712e931-9b9b-487b-81dc-41b7c7da5518,Who won the Grammy for Album of the Year in 2006?,trivia,Music,U2,"[""Paul McCartney"", ""Green Day"", ""U2"", ""Mariah Carey""]",Green Day,0,,2026-04-28 17:21:28.964691+00,,Heartfelt World-Hopper • NYC Edition,"{Comedy,Drama,Historical,Rom-com/chick-lit,Mystery/Thriller,Documentaries}",4,1,1,0,0,1,1,2026-05-09
d712e931-9b9b-487b-81dc-41b7c7da5518,Who won the Grammy for Album of the Year in 2006?,trivia,Music,U2,"[""Paul McCartney"", ""Green Day"", ""U2"", ""Mariah Carey""]",U2,10,,2026-05-11 11:43:45.725765+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
20d1b846-7023-4732-b628-a88a0c392be7,Paradise was created by the same showrunner behind which other hit drama series?,trivia,tv,Paradise,"[""Lost"", ""Succession"", ""This Is Us"", ""The Americans""]",The Americans,0,,2026-05-11 11:43:26.28435+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
767e258a-47f4-4318-92c6-a166777a8c73,What is the name of Sterling K. Brown's character in Paradise?,trivia,tv,Paradise,"[""Xavier Bradford"", ""Xavier Collins"", ""Cal Collins"", ""Xavier Redmond""]",Xavier Collins,10,,2026-05-08 20:38:26.770778+00,,Chronicle-Driven Connector,"{Action,Comedy,Crime,Drama,Historical,Romance,Rom-com/chick-lit}",51,58,726,740,6,1,7,2026-05-11
767e258a-47f4-4318-92c6-a166777a8c73,What is the name of Sterling K. Brown's character in Paradise?,trivia,tv,Paradise,"[""Xavier Bradford"", ""Xavier Collins"", ""Cal Collins"", ""Xavier Redmond""]",Xavier Collins,10,,2026-05-11 11:43:11.69996+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
43da6a0d-7c88-47d6-a477-681e68b4518b,"Finish the line: 'In the name of the moon, I will _____'",trivia,TV,Sailor Moon,"[""vanquish you"", ""punish you"", ""defeat you"", ""love you""]",vanquish you,0,,2026-04-27 21:00:44.137629+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
43da6a0d-7c88-47d6-a477-681e68b4518b,"Finish the line: 'In the name of the moon, I will _____'",trivia,TV,Sailor Moon,"[""vanquish you"", ""punish you"", ""defeat you"", ""love you""]",vanquish you,0,,2026-04-27 21:42:43.459287+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
43da6a0d-7c88-47d6-a477-681e68b4518b,"Finish the line: 'In the name of the moon, I will _____'",trivia,TV,Sailor Moon,"[""vanquish you"", ""punish you"", ""defeat you"", ""love you""]",punish you,10,,2026-04-28 01:05:03.934499+00,,Emotional Sleuth,"{Animation,Comedy,Crime,""Lifestyle (Home Reno, Food, Travel)"",Mystery/Thriller,Rom-com/chick-lit,Documentaries}",0,0,0,10,0,,,
43da6a0d-7c88-47d6-a477-681e68b4518b,"Finish the line: 'In the name of the moon, I will _____'",trivia,TV,Sailor Moon,"[""vanquish you"", ""punish you"", ""defeat you"", ""love you""]",vanquish you,0,,2026-04-28 13:24:20.710943+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
2a2cfb7c-a253-480d-97f5-cd4e6e59c44a,"In 'Breaking Bad', what does Walter White's alias 'Heisenberg' refer to?",trivia,TV,Breaking Bad,"[""A physicist's principle"", ""A city in Germany"", ""A type of blue crystal"", ""An old movie""]",A physicist's principle,10,,2026-04-27 21:00:16.246043+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
2a2cfb7c-a253-480d-97f5-cd4e6e59c44a,"In 'Breaking Bad', what does Walter White's alias 'Heisenberg' refer to?",trivia,TV,Breaking Bad,"[""A physicist's principle"", ""A city in Germany"", ""A type of blue crystal"", ""An old movie""]",A city in Germany,0,,2026-04-27 21:27:58.718956+00,,Time-Traveling Escapist,"{Fantasy,Historical,Action,Comedy,Drama,Rom-com/chick-lit,""Science Fiction"",Documentaries}",3,0,0,0,3,1,1,2026-05-05
2a2cfb7c-a253-480d-97f5-cd4e6e59c44a,"In 'Breaking Bad', what does Walter White's alias 'Heisenberg' refer to?",trivia,TV,Breaking Bad,"[""A physicist's principle"", ""A city in Germany"", ""A type of blue crystal"", ""An old movie""]",A physicist's principle,10,,2026-04-27 21:42:07.718808+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
2a2cfb7c-a253-480d-97f5-cd4e6e59c44a,"In 'Breaking Bad', what does Walter White's alias 'Heisenberg' refer to?",trivia,TV,Breaking Bad,"[""A physicist's principle"", ""A city in Germany"", ""A type of blue crystal"", ""An old movie""]",A type of blue crystal,0,,2026-04-28 01:04:10.981806+00,,Emotional Sleuth,"{Animation,Comedy,Crime,""Lifestyle (Home Reno, Food, Travel)"",Mystery/Thriller,Rom-com/chick-lit,Documentaries}",0,0,0,10,0,,,
2a2cfb7c-a253-480d-97f5-cd4e6e59c44a,"In 'Breaking Bad', what does Walter White's alias 'Heisenberg' refer to?",trivia,TV,Breaking Bad,"[""A physicist's principle"", ""A city in Germany"", ""A type of blue crystal"", ""An old movie""]",A physicist's principle,10,,2026-04-28 13:24:01.231642+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
2b7b0330-2396-408d-acc2-ee4330298580,"In 'The Office', what is the name of the company Michael Scott manages?",trivia,TV,The Office,"[""Sabre"", ""Wernham Hogg"", ""Dunder Mifflin"", ""Vance Refrigeration""]",Dunder Mifflin,10,,2026-04-27 21:00:05.778747+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
2b7b0330-2396-408d-acc2-ee4330298580,"In 'The Office', what is the name of the company Michael Scott manages?",trivia,TV,The Office,"[""Sabre"", ""Wernham Hogg"", ""Dunder Mifflin"", ""Vance Refrigeration""]",Dunder Mifflin,10,,2026-04-27 21:41:40.843746+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
2b7b0330-2396-408d-acc2-ee4330298580,"In 'The Office', what is the name of the company Michael Scott manages?",trivia,TV,The Office,"[""Sabre"", ""Wernham Hogg"", ""Dunder Mifflin"", ""Vance Refrigeration""]",Dunder Mifflin,10,,2026-04-28 01:03:52.592914+00,,Emotional Sleuth,"{Animation,Comedy,Crime,""Lifestyle (Home Reno, Food, Travel)"",Mystery/Thriller,Rom-com/chick-lit,Documentaries}",0,0,0,10,0,,,
2b7b0330-2396-408d-acc2-ee4330298580,"In 'The Office', what is the name of the company Michael Scott manages?",trivia,TV,The Office,"[""Sabre"", ""Wernham Hogg"", ""Dunder Mifflin"", ""Vance Refrigeration""]",Dunder Mifflin,10,,2026-04-28 13:23:32.938519+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
34c758b8-3479-4df8-b70b-6b59c8e68488,In what show does the character Sheldon Cooper appear?,trivia,TV,The Big Bang Theory,"[""The Big Bang Theory"", ""Friends"", ""How I Met Your Mother"", ""Parks and Recreation""]",The Big Bang Theory,10,,2026-04-27 21:00:30.826589+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
34c758b8-3479-4df8-b70b-6b59c8e68488,In what show does the character Sheldon Cooper appear?,trivia,TV,The Big Bang Theory,"[""The Big Bang Theory"", ""Friends"", ""How I Met Your Mother"", ""Parks and Recreation""]",The Big Bang Theory,10,,2026-04-27 21:28:12.833961+00,,Time-Traveling Escapist,"{Fantasy,Historical,Action,Comedy,Drama,Rom-com/chick-lit,""Science Fiction"",Documentaries}",3,0,0,0,3,1,1,2026-05-05
34c758b8-3479-4df8-b70b-6b59c8e68488,In what show does the character Sheldon Cooper appear?,trivia,TV,The Big Bang Theory,"[""The Big Bang Theory"", ""Friends"", ""How I Met Your Mother"", ""Parks and Recreation""]",The Big Bang Theory,10,,2026-04-27 21:42:30.346707+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
